Year,Month,Day,Temp_mean,DewPoint_mean,RelHum_mean,PrecipAmount_sum,StnPress_mean,Temp_range,DewPoint_range,RelHum_range,StnPress_range
2015,1,1,-5.092,-12.758,55.125,0.0,99.931,4.4,5.0,17.0,0.9200000000000017
2015,1,2,-1.729,-8.804,59.25,0.0,100.519,2.4000000000000004,7.9,40.0,1.5799999999999983
2015,1,3,-1.417,-5.121,76.75,8.7,101.142,4.6,11.2,43.0,1.6400000000000006
2015,1,4,2.854,1.988,94.333,13.7,99.089,3.3000000000000003,5.9,25.0,1.3200000000000074
2015,1,5,-7.196,-12.212,67.833,0.8,100.647,11.799999999999999,18.1,41.0,2.1799999999999926
2015,1,6,-10.392,-15.042,68.917,0.0,100.978,4.5,4.699999999999999,24.0,1.3700000000000045
2015,1,7,-12.608,-18.083,64.375,0.3,100.392,8.9,13.899999999999999,50.0,1.75
2015,1,8,-12.679,-17.45,68.0,0.0,100.97,8.600000000000001,9.200000000000001,27.0,1.230000000000004
2015,1,9,-7.967,-12.108,72.583,1.6,99.615,3.4000000000000004,6.0,33.0,1.2099999999999937
2015,1,10,-11.571,-16.796,65.458,0.0,101.049,5.200000000000001,3.8000000000000007,20.0,1.039999999999992
2015,1,11,-5.567,-11.333,64.083,0.0,101.405,11.399999999999999,10.7,22.0,0.37999999999999545
2015,1,12,-1.217,-4.738,78.042,2.0,101.035,5.2,8.4,40.0,0.6899999999999977
2015,1,13,-14.033,-19.7,62.375,0.2,102.506,13.099999999999998,12.2,17.0,1.309999999999988
2015,1,14,-7.908,-13.146,67.5,0.0,101.55,7.5,5.800000000000001,38.0,1.5100000000000051
2015,1,15,-7.904,-12.471,70.167,0.0,100.536,6.6,5.199999999999999,28.0,1.259999999999991
2015,1,16,-5.129,-10.338,67.333,0.0,99.976,7.7,12.899999999999999,37.0,1.6700000000000017
2015,1,17,-3.504,-8.5,68.417,0.0,99.968,10.5,9.9,21.0,1.730000000000004
2015,1,18,3.575,0.167,78.833,0.5,99.078,5.2,6.0,23.0,0.5600000000000023
2015,1,19,-0.412,-4.608,73.75,0.6,99.69,7.0,10.0,31.0,0.7800000000000011
2015,1,20,-7.788,-14.35,61.0,0.0,100.225,6.5,8.3,39.0,0.4099999999999966
2015,1,21,-7.079,-12.2,67.458,0.0,100.587,7.3,11.9,34.0,0.20000000000000284
2015,1,22,-4.004,-8.846,69.667,0.0,101.014,6.8,3.0,28.0,0.7600000000000051
2015,1,23,-1.483,-6.417,69.208,0.0,100.869,3.8,3.3999999999999995,14.0,1.4500000000000028
2015,1,24,-2.267,-4.388,85.292,0.0,99.068,3.8000000000000003,4.800000000000001,14.0,1.559999999999988
2015,1,25,-5.671,-12.058,63.208,0.0,99.443,12.1,19.8,57.0,1.8000000000000114
2015,1,26,-10.342,-16.442,61.792,0.0,100.284,5.5,4.300000000000001,36.0,0.35999999999999943
2015,1,27,-8.917,-16.154,57.875,0.4,100.352,5.699999999999999,5.300000000000001,46.0,0.46999999999999886
2015,1,28,-7.204,-15.538,52.833,0.0,100.966,10.5,7.400000000000002,42.0,0.6400000000000006
2015,1,29,-1.967,-7.846,66.0,6.1,100.338,4.800000000000001,12.299999999999999,60.0,1.9499999999999886
2015,1,30,-6.204,-9.996,74.708,1.7,100.35,11.1,16.2,35.0,2.010000000000005
2015,1,31,-9.638,-14.025,70.458,0.0,101.228,10.3,10.399999999999999,15.0,0.7000000000000028
2015,2,1,-6.417,-10.246,74.167,0.0,100.838,9.399999999999999,11.7,23.0,0.5699999999999932
2015,2,2,-12.946,-15.542,81.292,13.1,99.679,3.4000000000000004,2.9000000000000004,21.0,1.3299999999999983
2015,2,3,-10.15,-14.758,69.292,0.0,100.565,9.1,6.600000000000001,22.0,0.37000000000000455
2015,2,4,-3.354,-5.254,87.0,1.1,100.202,6.0,9.3,29.0,0.8900000000000006
2015,2,5,-8.55,-13.987,65.667,0.2,100.852,14.1,14.899999999999999,39.0,1.2600000000000051
2015,2,6,-8.388,-13.367,67.75,0.7,100.551,8.2,8.2,32.0,0.8599999999999994
2015,2,7,-3.45,-6.254,81.25,3.3,100.204,2.6999999999999997,6.299999999999999,25.0,0.5999999999999943
2015,2,8,-7.933,-9.279,90.125,3.0,99.809,8.100000000000001,9.4,10.0,0.39000000000000057
2015,2,9,-11.129,-14.188,78.417,0.0,100.424,2.9000000000000004,2.299999999999999,15.0,0.5699999999999932
2015,2,10,-7.554,-11.633,72.833,0.0,100.971,5.3999999999999995,4.199999999999999,17.0,0.4200000000000017
2015,2,11,-4.2,-7.033,80.583,0.8,100.435,4.2,6.500000000000001,29.0,1.5200000000000102
2015,2,12,-7.696,-12.358,69.417,0.2,99.85,14.0,18.900000000000002,32.0,1.3100000000000023
2015,2,13,-16.346,-21.825,62.708,0.0,100.98,10.899999999999999,10.700000000000001,19.0,0.8100000000000023
2015,2,14,-8.146,-12.083,73.875,0.4,99.24,7.1000000000000005,10.399999999999999,33.0,1.6800000000000068
2015,2,15,-20.504,-26.329,59.708,0.2,100.783,11.7,12.599999999999998,18.0,2.0700000000000074
2015,2,16,-18.508,-25.571,54.208,0.0,101.348,8.700000000000001,8.2,27.0,0.9300000000000068
2015,2,17,-11.346,-19.3,53.958,0.0,100.027,5.4,9.9,46.0,0.9500000000000028
2015,2,18,-9.033,-13.162,73.167,0.2,99.442,3.8,7.1,41.0,0.6099999999999994
2015,2,19,-14.683,-20.762,60.917,0.0,100.026,9.100000000000001,16.299999999999997,43.0,1.1299999999999955
2015,2,20,-18.179,-25.133,55.167,0.2,101.057,7.700000000000001,4.5,29.0,0.6599999999999966
2015,2,21,-9.654,-14.079,71.125,7.3,100.556,8.4,16.0,45.0,1.2199999999999989
2015,2,22,-7.242,-9.879,81.875,0.2,100.694,7.5,6.1000000000000005,27.0,0.7999999999999972
2015,2,23,-15.625,-22.221,57.458,0.2,101.769,11.8,12.1,25.0,0.9000000000000057
2015,2,24,-13.925,-18.708,67.625,0.0,100.406,10.299999999999999,12.5,28.0,2.5700000000000074
2015,2,25,-9.071,-14.588,65.333,0.2,99.445,4.199999999999999,8.5,37.0,1.460000000000008
2015,2,26,-12.346,-18.829,59.5,0.0,100.602,5.5,3.0,35.0,0.37999999999999545
2015,2,27,-13.221,-19.475,60.083,0.0,101.525,8.2,4.300000000000001,27.0,1.1800000000000068
2015,2,28,-10.3,-16.808,59.542,0.0,102.501,9.5,4.9,24.0,0.6400000000000006
2015,3,1,-6.188,-11.217,67.875,0.0,101.719,5.699999999999999,10.399999999999999,39.0,1.6500000000000057
2015,3,2,-4.188,-9.879,66.125,0.0,100.928,4.2,8.8,42.0,0.9399999999999977
2015,3,3,-6.038,-9.625,76.458,5.2,100.819,6.7,9.9,40.0,2.8299999999999983
2015,3,4,-0.083,-4.371,73.792,0.2,99.403,3.5,7.5,42.0,1.230000000000004
2015,3,5,-10.071,-17.025,57.542,0.0,100.982,12.4,13.2,32.0,1.4500000000000028
2015,3,6,-10.546,-17.25,58.583,0.0,101.665,9.899999999999999,8.6,27.0,0.7800000000000011
2015,3,7,-3.925,-9.229,66.625,0.0,100.48,5.8,9.5,25.0,1.0100000000000051
2015,3,8,-0.442,-6.225,67.583,0.0,100.323,6.0,7.8,51.0,0.45000000000000284
2015,3,9,2.533,-3.137,67.208,0.0,100.512,7.1,3.5999999999999996,39.0,0.5600000000000023
2015,3,10,2.467,-1.838,74.125,0.0,100.566,5.1000000000000005,2.0999999999999996,33.0,0.8599999999999994
2015,3,11,5.175,-0.021,71.0,0.0,100.226,5.199999999999999,6.3,44.0,0.9100000000000108
2015,3,12,1.767,-8.404,48.875,0.0,101.835,5.7,14.6,50.0,1.5
2015,3,13,1.446,-8.108,49.583,0.0,101.684,2.5999999999999996,6.999999999999999,27.0,1.4200000000000017
2015,3,14,3.75,0.704,81.625,0.4,99.937,3.8,10.0,41.0,1.5499999999999972
2015,3,15,3.208,-2.342,67.458,0.0,100.03,4.9,2.7,23.0,1.0200000000000102
2015,3,16,3.758,-0.588,73.625,0.0,99.983,7.200000000000001,4.4,25.0,1.1899999999999977
2015,3,17,4.083,-2.629,67.583,2.4,99.683,8.1,21.6,72.0,1.3400000000000034
2015,3,18,-1.292,-12.725,42.833,0.0,100.682,6.9,4.600000000000001,32.0,0.4299999999999926
2015,3,19,-1.963,-12.667,45.167,0.0,101.241,6.1000000000000005,6.6,35.0,0.6800000000000068
2015,3,20,1.917,-7.304,51.625,0.0,100.707,7.699999999999999,15.000000000000002,39.0,1.009999999999991
2015,3,21,3.746,-0.979,73.583,3.8,99.957,4.4,12.5,57.0,0.6400000000000006
2015,3,22,-4.717,-14.658,46.917,0.0,100.87,9.2,11.799999999999999,45.0,0.9000000000000057
2015,3,23,-6.112,-15.342,49.25,0.0,101.293,7.300000000000001,11.399999999999999,42.0,0.6499999999999915
2015,3,24,-4.062,-13.3,49.292,0.0,101.423,8.2,5.0,27.0,0.23000000000000398
2015,3,25,0.567,-2.9,78.542,2.7,100.602,5.8999999999999995,14.2,47.0,1.730000000000004
2015,3,26,4.108,1.717,84.958,1.4,99.72,4.7,5.2,31.0,0.5799999999999983
2015,3,27,-0.446,-5.333,69.75,0.0,99.758,9.899999999999999,11.1,22.0,0.5999999999999943
2015,3,28,-5.562,-16.3,44.25,0.0,100.61,8.9,8.0,37.0,0.6600000000000108
2015,3,29,-1.612,-10.021,53.792,0.0,100.856,10.100000000000001,11.1,37.0,1.2299999999999898
2015,3,30,4.442,-1.725,65.583,0.0,99.302,5.4,8.0,44.0,1.019999999999996
2015,3,31,1.696,-3.662,68.042,0.0,99.719,4.8,2.4000000000000004,24.0,0.36999999999999034
2015,4,1,1.971,-11.575,37.375,0.0,100.458,7.6,9.0,29.0,0.9599999999999937
2015,4,2,6.8,-1.792,55.875,0.0,99.939,9.899999999999999,18.700000000000003,49.0,1.6199999999999903
2015,4,3,8.987,5.779,81.5,3.0,99.452,8.5,8.7,45.0,0.6400000000000006
2015,4,4,3.504,-3.871,61.417,2.9,100.08,5.9,13.600000000000001,53.0,1.0600000000000023
2015,4,5,0.746,-3.446,74.542,1.2,100.688,3.7,7.8,42.0,0.29999999999999716
2015,4,6,3.217,-1.375,72.458,0.0,100.83,6.5,2.1999999999999997,31.0,0.3100000000000023
2015,4,7,3.892,-3.171,63.292,0.0,101.129,4.0,8.600000000000001,51.0,0.5799999999999983
2015,4,8,3.179,-3.438,65.542,14.3,100.87,2.9,12.2,61.0,0.9200000000000017
2015,4,9,2.992,2.308,95.292,2.9,100.361,3.2,3.6999999999999997,8.0,1.2399999999999949
2015,4,10,10.513,7.062,81.208,8.9,98.898,9.0,9.8,44.0,1.1099999999999994
2015,4,11,6.612,-1.812,56.583,0.0,100.241,7.300000000000001,4.7,37.0,1.289999999999992
2015,4,12,9.946,-0.075,52.25,0.0,100.925,12.200000000000001,5.9,48.0,0.37000000000000455
2015,4,13,12.629,2.15,50.042,2.9,100.367,12.100000000000001,19.0,61.0,1.25
2015,4,14,11.508,0.758,52.958,0.2,100.7,10.0,18.0,61.0,1.0799999999999983
2015,4,15,10.979,-5.879,30.417,0.0,101.246,7.699999999999999,7.5,14.0,0.7600000000000051
2015,4,16,10.092,-3.454,39.083,0.0,101.266,7.500000000000001,4.8,28.0,0.9099999999999966
2015,4,17,12.825,7.925,74.875,0.7,100.274,11.0,7.8999999999999995,63.0,0.6400000000000006
2015,4,18,15.162,2.613,45.417,0.0,100.23,9.700000000000001,10.4,45.0,0.6099999999999994
2015,4,19,8.5,-2.675,46.5,0.0,100.774,9.5,3.8,32.0,1.1400000000000006
2015,4,20,8.846,5.346,81.458,33.8,98.747,10.2,16.8,64.0,1.759999999999991
2015,4,21,9.325,3.7,68.208,4.4,98.642,7.7,7.699999999999999,31.0,0.5999999999999943
2015,4,22,5.9,0.654,70.292,1.3,98.825,4.799999999999999,5.1,36.0,0.28000000000000114
2015,4,23,2.033,-4.325,63.042,0.0,99.42,4.9,5.1,27.0,0.7800000000000011
2015,4,24,2.75,-5.663,55.333,0.0,100.085,8.7,3.3,36.0,0.3400000000000034
2015,4,25,4.15,-4.837,53.167,0.0,100.063,9.0,4.199999999999999,32.0,0.7600000000000051
2015,4,26,7.804,-0.996,54.583,0.0,99.611,8.3,4.3,27.0,0.22999999999998977
2015,4,27,8.458,1.729,63.292,0.0,99.701,7.5,3.2,30.0,0.45999999999999375
2015,4,28,11.821,2.917,56.292,0.0,100.151,12.1,4.5,39.0,0.4200000000000017
2015,4,29,13.45,3.871,53.667,0.0,99.649,10.500000000000002,2.3,35.0,0.5500000000000114
2015,4,30,12.867,3.912,54.833,0.0,99.485,7.399999999999999,3.3000000000000003,24.0,0.4399999999999977
2015,5,1,15.096,4.038,48.583,0.0,100.11,8.799999999999999,4.2,35.0,0.5
2015,5,2,15.763,2.096,41.292,0.0,100.252,10.499999999999998,5.300000000000001,36.0,0.29999999999999716
2015,5,3,16.992,4.142,43.542,0.0,100.235,12.3,5.800000000000001,32.0,0.29000000000000625
2015,5,4,17.358,6.633,50.333,0.2,100.302,12.5,10.5,37.0,0.9500000000000028
2015,5,5,14.529,5.367,55.25,0.0,100.957,8.700000000000001,14.700000000000001,45.0,1.6599999999999966
2015,5,6,15.225,2.229,43.458,0.0,101.13,10.6,8.0,39.0,0.39000000000000057
2015,5,7,17.012,4.4,43.833,0.0,100.788,10.3,11.399999999999999,24.0,0.45000000000000284
2015,5,8,18.767,10.621,59.958,0.0,100.383,10.3,4.699999999999999,34.0,0.3399999999999892
2015,5,9,20.717,12.292,59.25,0.0,100.337,11.2,6.0,33.0,0.3200000000000074
2015,5,10,20.9,16.117,74.792,2.1,100.395,8.899999999999999,5.999999999999998,35.0,0.29000000000000625
2015,5,11,15.542,13.296,86.833,0.6,100.193,7.199999999999999,6.0,12.0,0.710000000000008
2015,5,12,15.275,10.083,73.375,4.0,99.609,3.400000000000002,10.8,46.0,0.6800000000000068
2015,5,13,10.4,3.558,64.375,0.0,100.804,6.999999999999999,9.2,50.0,1.210000000000008
2015,5,14,11.45,-2.067,40.333,0.0,101.605,11.200000000000001,6.0,35.0,0.5700000000000074
2015,5,15,11.658,1.308,50.292,0.0,100.839,3.1000000000000014,12.3,42.0,0.9399999999999977
2015,5,16,16.475,10.008,67.208,0.0,100.344,13.399999999999999,5.800000000000001,38.0,0.25
2015,5,17,18.221,10.0,59.292,0.0,100.732,8.4,3.0999999999999996,24.0,0.3999999999999915
2015,5,18,19.692,13.371,67.375,0.0,100.286,11.600000000000001,8.600000000000001,25.0,0.6700000000000017
2015,5,19,16.85,10.046,65.208,0.0,99.959,11.7,11.3,40.0,0.4899999999999949
2015,5,20,9.075,-0.546,53.042,0.0,100.456,11.0,7.3,43.0,0.36999999999999034
2015,5,21,13.646,-1.817,34.583,0.0,100.1,8.700000000000001,12.3,17.0,0.7399999999999949
2015,5,22,12.608,0.129,43.958,0.0,100.187,10.2,6.3,47.0,1.230000000000004
2015,5,23,10.325,-2.292,42.875,0.0,101.353,13.599999999999998,8.0,41.0,0.6799999999999926
2015,5,24,17.196,2.925,38.708,0.0,100.966,14.099999999999998,11.899999999999999,19.0,0.519999999999996
2015,5,25,20.638,10.388,52.875,0.0,100.451,8.2,8.299999999999999,42.0,0.7000000000000028
2015,5,26,23.317,15.862,63.458,0.0,100.26,8.5,4.0,26.0,0.480000000000004
2015,5,27,21.562,15.654,70.0,0.0,100.059,7.300000000000001,5.600000000000001,33.0,0.19000000000001194
2015,5,28,19.696,11.717,62.167,0.0,100.621,8.700000000000001,5.399999999999999,47.0,0.9699999999999989
2015,5,29,19.975,11.312,58.083,0.0,100.928,6.600000000000001,2.8999999999999986,27.0,0.6700000000000017
2015,5,30,20.704,15.329,72.083,17.1,100.132,9.400000000000002,8.3,33.0,0.45999999999999375
2015,5,31,10.883,8.65,86.167,22.0,100.738,11.4,10.9,13.0,0.9899999999999949
2015,6,1,11.171,6.238,72.083,4.0,100.86,7.0,3.6999999999999993,24.0,0.1599999999999966
2015,6,2,13.438,8.246,71.542,0.0,100.887,7.300000000000001,2.6000000000000005,33.0,0.23999999999999488
2015,6,3,13.958,6.054,60.25,0.0,100.917,7.100000000000001,4.9,35.0,0.3999999999999915
2015,6,4,15.904,9.462,65.958,0.0,100.635,9.100000000000001,8.1,29.0,0.3200000000000074
2015,6,5,18.379,14.208,77.083,20.8,100.223,9.9,6.700000000000001,30.0,0.5
2015,6,6,15.45,7.875,61.542,0.0,100.638,9.299999999999999,13.599999999999998,37.0,0.8599999999999994
2015,6,7,14.542,5.65,55.583,0.0,100.316,8.5,7.9,25.0,1.2199999999999989
2015,6,8,19.104,16.058,83.292,35.5,99.081,5.0,8.200000000000001,33.0,0.5
2015,6,9,18.567,14.792,79.5,0.4,99.054,4.899999999999999,3.3999999999999986,31.0,0.45000000000000284
2015,6,10,18.554,14.462,77.875,24.6,99.277,13.6,7.6,35.0,0.7000000000000028
2015,6,11,18.879,12.383,67.0,0.0,99.739,10.000000000000002,6.800000000000001,34.0,0.9699999999999989
2015,6,12,17.821,13.412,76.292,4.6,99.901,6.899999999999999,3.1999999999999993,31.0,0.5900000000000034
2015,6,13,17.771,13.233,76.458,0.0,100.309,6.199999999999999,6.800000000000001,48.0,0.8199999999999932
2015,6,14,17.892,12.621,72.583,2.9,100.285,4.799999999999999,5.0,38.0,0.45999999999999375
2015,6,15,19.517,17.275,87.25,0.0,99.962,8.9,5.4,18.0,0.2799999999999869
2015,6,16,22.075,16.504,74.333,23.6,99.877,8.5,9.4,55.0,0.6500000000000057
2015,6,17,18.925,7.958,49.75,0.0,100.656,5.5,8.6,34.0,0.5700000000000074
2015,6,18,19.625,10.404,55.75,0.0,100.068,11.899999999999999,15.1,35.0,0.7900000000000063
2015,6,19,18.992,12.708,67.333,0.0,100.219,7.099999999999998,8.5,28.0,0.8300000000000125
2015,6,20,17.05,8.229,56.667,0.0,100.23,8.5,5.6,31.0,0.7700000000000102
2015,6,21,21.971,14.758,64.958,0.0,99.452,10.799999999999997,6.200000000000001,36.0,0.37999999999999545
2015,6,22,21.812,13.454,59.583,0.0,100.038,8.2,2.8000000000000007,25.0,0.6200000000000045
2015,6,23,22.142,16.404,71.708,22.2,99.407,6.699999999999999,8.599999999999998,45.0,0.960000000000008
2015,6,24,19.388,11.942,63.083,0.0,100.379,9.400000000000002,3.200000000000001,34.0,0.5900000000000034
2015,6,25,20.217,12.513,61.542,0.0,100.362,5.699999999999999,3.4000000000000004,29.0,0.2599999999999909
2015,6,26,19.508,12.242,65.25,0.0,100.41,6.799999999999999,7.9,48.0,0.3299999999999983
2015,6,27,17.738,9.608,62.083,23.7,100.248,6.200000000000001,9.6,59.0,0.7600000000000051
2015,6,28,13.496,12.388,93.167,25.4,99.422,2.9000000000000004,2.700000000000001,6.0,0.4399999999999977
2015,6,29,17.95,13.071,76.042,0.4,99.721,9.2,4.199999999999999,53.0,0.44000000000001194
2015,6,30,17.512,13.921,80.042,0.0,99.681,5.300000000000001,2.299999999999999,32.0,0.45999999999999375
2015,7,1,18.421,14.45,79.375,0.0,99.412,8.2,2.1999999999999993,41.0,0.4200000000000017
2015,7,2,18.125,10.358,62.375,0.0,100.054,6.599999999999998,10.5,50.0,0.5
2015,7,3,18.021,5.992,46.917,0.0,100.193,10.2,9.0,46.0,0.28000000000000114
2015,7,4,19.479,8.212,49.375,0.0,100.021,10.000000000000002,6.9,35.0,0.1599999999999966
2015,7,5,21.458,13.367,61.0,0.0,100.454,9.899999999999999,6.0,36.0,0.6199999999999903
2015,7,6,22.312,15.333,65.625,0.0,100.46,7.600000000000001,4.300000000000001,41.0,0.4000000000000057
2015,7,7,22.842,18.629,77.708,10.3,99.835,7.5,6.9,34.0,0.5600000000000023
2015,7,8,18.175,12.4,70.125,0.3,100.336,6.999999999999998,9.6,36.0,0.9299999999999926
2015,7,9,18.317,11.633,65.375,0.0,100.131,5.200000000000003,4.699999999999999,21.0,0.6400000000000006
2015,7,10,19.95,11.954,62.125,0.0,100.337,11.7,4.899999999999999,49.0,0.5600000000000023
2015,7,11,22.6,13.833,59.833,0.0,100.586,10.5,6.1,45.0,0.3200000000000074
2015,7,12,23.654,15.442,61.333,0.0,100.391,8.7,3.5,38.0,0.4000000000000057
2015,7,13,23.383,16.175,64.5,0.0,99.779,8.0,3.400000000000002,25.0,0.8900000000000006
2015,7,14,22.779,18.667,78.292,0.9,98.78,4.199999999999999,3.900000000000002,28.0,0.6199999999999903
2015,7,15,18.371,10.85,62.417,0.2,99.695,11.100000000000001,12.899999999999999,39.0,1.480000000000004
2015,7,16,18.783,10.263,58.875,0.0,100.511,7.199999999999999,6.1000000000000005,37.0,0.5099999999999909
2015,7,17,18.3,14.196,77.75,5.4,100.064,2.6000000000000014,7.699999999999999,39.0,0.8499999999999943
2015,7,18,23.175,19.575,81.167,0.0,99.669,9.0,4.699999999999999,33.0,0.3499999999999943
2015,7,19,26.112,20.442,71.75,0.0,99.48,7.100000000000001,3.900000000000002,30.0,0.4300000000000068
2015,7,20,24.025,15.75,60.958,0.0,99.375,10.299999999999997,7.5,34.0,0.37999999999999545
2015,7,21,23.504,13.792,56.0,0.0,99.136,6.0,8.299999999999999,41.0,0.38999999999998636
2015,7,22,20.975,9.446,49.042,0.0,99.635,9.799999999999999,3.8,35.0,0.46999999999999886
2015,7,23,21.012,8.388,46.208,0.0,100.03,12.1,2.6999999999999993,39.0,0.269999999999996
2015,7,24,22.238,9.588,46.625,0.0,100.132,12.700000000000001,5.7,47.0,0.28000000000000114
2015,7,25,24.15,15.221,57.958,0.0,99.925,7.599999999999998,8.100000000000001,25.0,0.45000000000000284
2015,7,26,24.862,16.592,61.208,0.0,99.92,9.2,5.9,41.0,0.4099999999999966
2015,7,27,25.896,14.775,52.542,0.0,100.185,10.5,6.0,46.0,0.2799999999999869
2015,7,28,26.454,15.062,52.0,0.0,100.255,10.399999999999999,6.199999999999999,49.0,0.25
2015,7,29,26.725,16.683,55.5,0.0,100.058,10.0,7.700000000000001,43.0,0.4899999999999949
2015,7,30,26.796,15.125,51.042,0.0,99.644,7.600000000000001,9.900000000000002,45.0,0.20000000000000284
2015,7,31,24.254,12.55,49.667,0.0,99.687,12.3,5.700000000000001,40.0,0.4899999999999949
2015,8,1,22.037,13.054,58.875,0.5,99.67,9.0,7.399999999999999,48.0,0.9799999999999898
2015,8,2,21.95,13.775,61.333,8.4,99.611,10.900000000000002,5.100000000000001,51.0,0.4299999999999926
2015,8,3,21.683,14.442,67.417,1.7,99.369,10.399999999999999,9.799999999999999,60.0,1.5999999999999943
2015,8,4,21.112,12.633,59.125,3.0,99.675,6.300000000000001,6.0,46.0,0.480000000000004
2015,8,5,19.092,12.004,65.458,0.0,100.068,7.600000000000001,7.1,48.0,0.3400000000000034
2015,8,6,18.762,11.454,63.292,0.0,100.27,9.1,3.5999999999999996,29.0,0.2600000000000051
2015,8,7,19.946,12.546,63.167,0.0,100.165,6.199999999999999,4.0,32.0,0.14000000000000057
2015,8,8,20.025,12.979,64.458,0.0,100.323,5.100000000000001,5.199999999999999,26.0,0.3499999999999943
2015,8,9,20.283,12.583,62.542,0.0,100.433,8.2,3.1999999999999993,34.0,0.23000000000000398
2015,8,10,19.4,13.546,70.417,13.8,99.986,5.5,7.799999999999999,49.0,0.6700000000000017
2015,8,11,20.912,16.575,77.75,1.1,99.546,7.699999999999999,2.5999999999999996,38.0,0.3500000000000085
2015,8,12,20.138,12.4,63.75,0.0,100.042,5.699999999999999,9.6,49.0,0.4899999999999949
2015,8,13,19.463,11.046,59.042,0.0,100.319,11.7,10.0,33.0,0.28000000000000114
2015,8,14,22.221,18.275,78.708,3.5,100.286,4.300000000000001,3.8999999999999986,26.0,0.25
2015,8,15,23.829,18.483,73.25,0.0,100.495,7.400000000000002,4.5,34.0,0.39000000000000057
2015,8,16,24.679,18.429,69.958,0.0,100.575,9.8,2.6999999999999993,42.0,0.35999999999999943
2015,8,17,25.233,19.517,71.833,0.0,100.346,10.2,2.8999999999999986,36.0,0.29999999999999716
2015,8,18,23.808,19.596,77.792,0.4,100.097,6.100000000000001,5.1,28.0,0.3100000000000023
2015,8,19,24.05,20.213,79.958,0.0,99.835,7.0,2.200000000000003,33.0,0.3400000000000034
2015,8,20,23.862,19.679,78.625,8.2,99.466,3.400000000000002,8.3,44.0,0.37000000000000455
2015,8,21,20.083,12.562,62.5,0.0,100.255,5.300000000000001,4.299999999999999,25.0,0.8299999999999983
2015,8,22,19.058,12.188,65.542,0.0,100.775,8.9,4.0,39.0,0.37999999999999545
2015,8,23,19.775,14.383,71.792,0.0,100.351,7.600000000000001,3.5,34.0,0.7700000000000102
2015,8,24,21.021,14.821,69.083,1.1,99.601,4.800000000000001,6.299999999999999,41.0,0.4299999999999926
2015,8,25,18.35,10.588,61.125,0.0,99.776,5.900000000000002,3.299999999999999,23.0,0.37000000000000455
2015,8,26,17.933,11.4,65.917,0.0,100.165,3.799999999999997,1.799999999999999,20.0,0.3299999999999983
2015,8,27,17.213,11.471,69.292,0.0,100.58,4.799999999999999,1.700000000000001,26.0,0.4099999999999966
2015,8,28,17.946,11.763,68.833,0.0,100.822,9.599999999999998,2.4000000000000004,40.0,0.2600000000000051
2015,8,29,19.583,14.629,73.792,0.0,100.689,8.9,3.1999999999999993,27.0,0.2600000000000051
2015,8,30,22.058,15.438,66.625,0.0,100.447,5.600000000000001,3.3000000000000007,24.0,0.3100000000000023
2015,8,31,23.571,18.025,73.0,0.0,100.256,10.0,3.299999999999999,41.0,0.18999999999999773
2015,9,1,23.375,18.129,73.625,0.0,100.388,9.3,2.5,38.0,0.3100000000000023
2015,9,2,24.333,19.504,75.792,1.4,100.239,10.2,3.5,39.0,0.46999999999999886
2015,9,3,25.408,20.671,75.708,0.0,100.003,5.299999999999997,5.199999999999999,31.0,0.19999999999998863
2015,9,4,24.017,16.092,63.375,0.0,100.396,4.100000000000001,12.600000000000001,55.0,0.6400000000000006
2015,9,5,23.862,16.975,66.208,0.0,100.706,8.8,9.099999999999998,33.0,0.269999999999996
2015,9,6,25.054,19.792,73.667,0.0,100.582,7.899999999999999,2.599999999999998,35.0,0.3100000000000023
2015,9,7,26.158,19.808,69.542,0.8,100.206,10.399999999999999,2.1000000000000014,39.0,0.4299999999999926
2015,9,8,26.0,20.45,72.333,7.6,100.02,6.800000000000001,2.6999999999999993,37.0,0.5400000000000063
2015,9,9,23.792,18.192,71.625,8.3,99.671,6.200000000000003,8.700000000000001,41.0,0.4399999999999977
2015,9,10,19.475,8.938,51.875,0.0,100.066,8.4,5.6,43.0,0.29999999999999716
2015,9,11,19.05,11.367,61.917,0.0,99.804,7.399999999999999,4.399999999999999,32.0,0.18999999999999773
2015,9,12,14.371,10.596,78.625,13.6,99.784,5.6,2.5,32.0,0.3999999999999915
2015,9,13,12.55,9.0,79.375,9.6,99.505,5.0,2.6999999999999993,28.0,0.3199999999999932
2015,9,14,16.062,7.971,61.583,0.0,100.267,13.8,4.000000000000001,52.0,0.8299999999999983
2015,9,15,19.296,12.883,67.875,0.0,101.007,12.8,7.700000000000001,42.0,0.6600000000000108
2015,9,16,21.533,13.879,63.083,0.0,101.188,10.899999999999999,4.700000000000001,38.0,0.44999999999998863
2015,9,17,21.733,14.888,66.625,0.0,100.699,10.2,3.6000000000000014,38.0,0.6300000000000097
2015,9,18,21.771,15.612,69.542,0.0,100.056,8.100000000000001,4.1,40.0,0.4299999999999926
2015,9,19,20.971,16.312,75.333,5.1,99.462,6.0,5.899999999999999,35.0,0.8099999999999881
2015,9,20,14.817,8.483,66.708,0.0,100.589,6.800000000000001,4.6,36.0,1.210000000000008
2015,9,21,15.446,9.292,67.042,0.0,100.949,6.9,6.0,22.0,0.269999999999996
